project,risk,status,compliance,report_count,has_schedule,scope,office,month,year,day,risk_previous1,risk_previous2,risk_previous3,project_risk_likelihood,estimated_days_finish,report_word_count,poa_word_count,manager_risk_likelihood,manager_project_count
1395cc5ad0c7326c680605675679aa8abc1d8ac9,0.0,em andamento,1.0,15,1,Corporativo,CENIN,3,2016,29.0,0,0,0,0.012448132780082987,115.0,65.0,1.0,0.013761467889908258,2
1395cc5ad0c7326c680605675679aa8abc1d8ac9,0.0,em andamento,1.0,15,1,Corporativo,CENIN,3,2016,14.0,0,0,0,0.012448132780082987,130.0,27.0,14.0,0.013761467889908258,2
1395cc5ad0c7326c680605675679aa8abc1d8ac9,0.0,em andamento,1.0,15,1,Corporativo,CENIN,4,2016,27.0,0,0,0,0.011450381679389313,86.0,78.0,1.0,0.012552301255230125,1
1395cc5ad0c7326c680605675679aa8abc1d8ac9,0.0,em andamento,1.0,15,1,Corporativo,CENIN,5,2016,17.13932980599647,0,0,0,0.01107011070110701,206.8941798941799,75.0,1.0,0.012096774193548387,1
1395cc5ad0c7326c680605675679aa8abc1d8ac9,0.0,sem relatório,1.0,15,1,Corporativo,CENIN,6,2016,15.0,0,0,0,0.010714285714285714,107.0,47.0,1.0,0.011673151750972763,1
1395cc5ad0c7326c680605675679aa8abc1d8ac9,0.0,em andamento,1.0,15,1,Corporativo,CENIN,7,2016,28.0,0,0,0,0.010452961672473868,64.0,10.0,1.0,0.011363636363636364,2
1395cc5ad0c7326c680605675679aa8abc1d8ac9,0.0,em andamento,1.0,15,1,Corporativo,CENIN,7,2016,15.0,0,0,0,0.010452961672473868,77.0,12.0,1.0,0.011363636363636364,2
1395cc5ad0c7326c680605675679aa8abc1d8ac9,-1.0,em andamento,1.0,15,1,Corporativo,CENIN,8,2016,26.0,0,0,0,0.01020408163265306,35.0,8.0,1.0,0.01107011070110701,1
d342b9fb3d63b4f63a5516f5fc98dee31f92ab55,0.0,em andamento,0.6143,22,1,Corporativo,CENIN,3,2015,23.0,0,0,0,0.014285714285714285,81.0,43.0,1.0,0.02127659574468085,1
d342b9fb3d63b4f63a5516f5fc98dee31f92ab55,0.0,em andamento,0.6143,22,1,Corporativo,CENIN,4,2015,24.0,0,0,0,0.012048192771084338,49.0,49.0,1.0,0.016666666666666666,1
d342b9fb3d63b4f63a5516f5fc98dee31f92ab55,0.0,em andamento,0.6143,22,1,Corporativo,CENIN,5,2015,27.0,0,0,0,0.010309278350515464,16.0,54.0,11.0,0.013513513513513514,1
0736bfbca767defcc924cd7ddc3009a9b798300f,0.0,em andamento,0.9692,24,1,Setorial,DILEG,3,2015,4.0,0,0,0,0.014285714285714285,27.0,20.0,41.0,0.02127659574468085,3
0ecb84417dbe5b9f0b9803f5c28285978b9cf27c,0.0,em andamento,0.96,9,1,Estruturante,CENIN,3,2015,30.0,0,0,0,0.014285714285714285,61.0,24.0,12.0,0.02127659574468085,3
0ecb84417dbe5b9f0b9803f5c28285978b9cf27c,0.0,em andamento,0.96,9,1,Estruturante,CENIN,3,2015,4.0,0,0,0,0.014285714285714285,118.0,53.0,12.0,0.02127659574468085,3
46c8319b20e1c25c2ca0f7c53c1ff3fb785f3c68,0.0,em andamento,0.8,21,0,Setorial,DILEG,3,2015,30.0,0,0,0,0.014285714285714285,0.0,1.0,42.0,0.02127659574468085,1
46c8319b20e1c25c2ca0f7c53c1ff3fb785f3c68,0.0,em andamento,0.8,21,0,Setorial,DILEG,4,2015,30.0,0,0,0,0.012048192771084338,0.0,35.0,1.0,0.016666666666666666,1
46c8319b20e1c25c2ca0f7c53c1ff3fb785f3c68,0.0,em andamento,0.8,21,0,Setorial,DILEG,5,2015,29.0,0,0,0,0.010309278350515464,0.0,19.0,1.0,0.013513513513513514,1
46c8319b20e1c25c2ca0f7c53c1ff3fb785f3c68,0.0,sem relatório,0.8,21,0,Setorial,DILEG,6,2015,17.13932980599647,0,0,0,0.009009009009009009,206.8941798941799,32.0,1.0,0.011363636363636364,1
46c8319b20e1c25c2ca0f7c53c1ff3fb785f3c68,0.0,sem relatório,0.8,21,0,Setorial,DILEG,7,2015,17.13932980599647,0,0,0,0.009009009009009009,206.8941798941799,31.0,1.0,0.011363636363636364,1
46c8319b20e1c25c2ca0f7c53c1ff3fb785f3c68,1.0,em andamento,0.8,21,0,Setorial,DILEG,8,2015,17.13932980599647,0,0,0,0.008264462809917356,206.8941798941799,20.0,1.0,0.01020408163265306,1
46c8319b20e1c25c2ca0f7c53c1ff3fb785f3c68,0.0,suspenso,0.8,21,0,Setorial,DILEG,9,2015,2.0,1,0,0,0.014925373134328358,-125.0,219.0,26.0,0.018018018018018018,1
46c8319b20e1c25c2ca0f7c53c1ff3fb785f3c68,1.0,suspenso,0.8,21,0,Setorial,DILEG,10,2015,17.13932980599647,0,0,0,0.0125,206.8941798941799,190.0,47.0,0.014598540145985401,1
46c8319b20e1c25c2ca0f7c53c1ff3fb785f3c68,1.0,suspenso,0.8,21,0,Setorial,DILEG,11,2015,17.13932980599647,1,0,0,0.016304347826086956,206.8941798941799,191.0,1.0,0.018633540372670808,1
46c8319b20e1c25c2ca0f7c53c1ff3fb785f3c68,0.0,em andamento,0.8,21,0,Setorial,DILEG,12,2015,17.13932980599647,1,1,0,0.01932367149758454,206.8941798941799,140.0,99.0,0.021739130434782608,1
46c8319b20e1c25c2ca0f7c53c1ff3fb785f3c68,0.0,em andamento,0.8,21,0,Setorial,DILEG,1,2016,8.0,0,0,0,0.017857142857142856,147.0,124.0,28.0,0.01990049751243781,1
46c8319b20e1c25c2ca0f7c53c1ff3fb785f3c68,1.0,em andamento,0.8,21,0,Setorial,DILEG,2,2016,2.0,0,0,0,0.017241379310344827,157.0,118.0,1.0,0.019138755980861243,1
46c8319b20e1c25c2ca0f7c53c1ff3fb785f3c68,1.0,em andamento,0.8,21,0,Setorial,DILEG,3,2016,1.0,1,0,0,0.02074688796680498,129.0,103.0,37.0,0.022935779816513763,1
46c8319b20e1c25c2ca0f7c53c1ff3fb785f3c68,0.0,em andamento,0.8,21,0,Setorial,DILEG,4,2016,1.0,1,1,0,0.022900763358778626,98.0,152.0,1.0,0.02510460251046025,1
46c8319b20e1c25c2ca0f7c53c1ff3fb785f3c68,0.0,em andamento,0.8,21,0,Setorial,DILEG,5,2016,2.0,0,0,0,0.02214022140221402,67.0,212.0,29.0,0.024193548387096774,1
46c8319b20e1c25c2ca0f7c53c1ff3fb785f3c68,0.0,sem relatório,0.8,21,0,Setorial,DILEG,6,2016,10.0,0,0,0,0.02142857142857143,133.0,73.0,39.0,0.023346303501945526,1
46c8319b20e1c25c2ca0f7c53c1ff3fb785f3c68,0.0,em andamento,0.8,21,0,Setorial,DILEG,7,2016,17.13932980599647,0,0,0,0.020905923344947737,206.8941798941799,64.0,72.0,0.022727272727272728,1
46c8319b20e1c25c2ca0f7c53c1ff3fb785f3c68,-1.0,em andamento,0.8,21,0,Setorial,DILEG,8,2016,26.0,0,0,0,0.02040816326530612,70.0,87.0,1.0,0.02214022140221402,2
46c8319b20e1c25c2ca0f7c53c1ff3fb785f3c68,-1.0,em andamento,0.8,21,0,Setorial,DILEG,8,2016,8.0,0,0,0,0.02040816326530612,88.0,177.0,58.0,0.02214022140221402,2
f6ce6c23349862fbbd8019bf412e96bdcfef0702,0.0,em andamento,0.9857,27,1,Setorial,DG,3,2015,30.0,0,0,0,0.014285714285714285,108.0,100.0,1.0,0.02127659574468085,2
f6ce6c23349862fbbd8019bf412e96bdcfef0702,0.0,em andamento,0.9857,27,1,Setorial,DG,3,2015,2.0,0,0,0,0.014285714285714285,136.0,17.0,59.0,0.02127659574468085,2
f6ce6c23349862fbbd8019bf412e96bdcfef0702,0.0,em andamento,0.9857,27,1,Setorial,DG,4,2015,30.0,0,0,0,0.012048192771084338,77.0,64.0,1.0,0.016666666666666666,1
f6ce6c23349862fbbd8019bf412e96bdcfef0702,0.0,sem relatório,0.9857,27,1,Setorial,DG,5,2015,17.13932980599647,0,0,0,0.010309278350515464,206.8941798941799,34.0,18.0,0.013513513513513514,1
f6ce6c23349862fbbd8019bf412e96bdcfef0702,0.0,em andamento,0.9857,27,1,Setorial,DG,6,2015,30.0,0,0,0,0.009009009009009009,122.0,66.0,10.0,0.011363636363636364,1
f6ce6c23349862fbbd8019bf412e96bdcfef0702,0.0,em andamento,0.9857,27,1,Setorial,DG,7,2015,28.0,0,0,0,0.009009009009009009,155.0,1.0,8.0,0.011363636363636364,1
f6ce6c23349862fbbd8019bf412e96bdcfef0702,0.0,em andamento,0.9857,27,1,Setorial,DG,8,2015,31.0,0,0,0,0.008264462809917356,121.0,125.0,18.0,0.01020408163265306,1
f6ce6c23349862fbbd8019bf412e96bdcfef0702,1.0,em andamento,0.9857,27,1,Setorial,DG,9,2015,29.0,0,0,0,0.007462686567164179,-75.0,66.0,31.0,0.009009009009009009,1
f6ce6c23349862fbbd8019bf412e96bdcfef0702,1.0,em andamento,0.9857,27,1,Setorial,DG,10,2015,21.0,1,0,0,0.0125,-97.0,51.0,1.0,0.014598540145985401,1
f6ce6c23349862fbbd8019bf412e96bdcfef0702,0.0,em andamento,0.9857,27,1,Setorial,DG,11,2015,25.0,1,1,0,0.016304347826086956,-132.0,76.0,1.0,0.018633540372670808,1
f6ce6c23349862fbbd8019bf412e96bdcfef0702,1.0,em andamento,0.9857,27,1,Setorial,DG,12,2015,30.0,0,0,0,0.014492753623188406,-167.0,71.0,38.0,0.016304347826086956,1
f6ce6c23349862fbbd8019bf412e96bdcfef0702,1.0,em andamento,0.9857,27,1,Setorial,DG,1,2016,27.0,1,0,0,0.017857142857142856,-195.0,39.0,50.0,0.01990049751243781,1
f6ce6c23349862fbbd8019bf412e96bdcfef0702,0.0,em andamento,0.9857,27,1,Setorial,DG,2,2016,29.0,1,1,0,0.021551724137931036,-228.0,50.0,1.0,0.023923444976076555,1
f6ce6c23349862fbbd8019bf412e96bdcfef0702,1.0,em andamento,0.9857,27,1,Setorial,DG,3,2016,29.0,0,0,0,0.02074688796680498,-257.0,41.0,1.0,0.022935779816513763,1
f6ce6c23349862fbbd8019bf412e96bdcfef0702,1.0,em andamento,0.9857,27,1,Setorial,DG,4,2016,26.0,1,0,0,0.022900763358778626,-285.0,84.0,1.0,0.02510460251046025,1
f6ce6c23349862fbbd8019bf412e96bdcfef0702,0.0,em andamento,0.9857,27,1,Setorial,DG,5,2016,31.0,1,1,0,0.025830258302583026,-320.0,128.0,50.0,0.028225806451612902,1
f6ce6c23349862fbbd8019bf412e96bdcfef0702,1.0,em andamento,0.9857,27,1,Setorial,DG,6,2016,29.0,0,0,0,0.025,-349.0,82.0,50.0,0.027237354085603113,1
f6ce6c23349862fbbd8019bf412e96bdcfef0702,1.0,em andamento,0.9857,27,1,Setorial,DG,7,2016,17.13932980599647,1,0,0,0.027874564459930314,206.8941798941799,64.0,20.0,0.030303030303030304,1
f6ce6c23349862fbbd8019bf412e96bdcfef0702,-1.0,sem relatório,0.9857,27,1,Setorial,DG,8,2016,1.0,1,1,0,0.030612244897959183,-382.0,99.0,33.0,0.033210332103321034,1
24591cdc233d4f4242265e49fcf3a414ae639d5d,0.0,em andamento,1.0,31,1,Setorial,DG,3,2015,31.0,0,0,0,0.014285714285714285,304.0,210.0,73.0,0.02127659574468085,1
24591cdc233d4f4242265e49fcf3a414ae639d5d,1.0,em andamento,1.0,31,1,Setorial,DG,4,2015,30.0,0,0,0,0.012048192771084338,274.0,122.0,57.0,0.016666666666666666,1
24591cdc233d4f4242265e49fcf3a414ae639d5d,1.0,em andamento,1.0,31,1,Setorial,DG,5,2015,29.0,1,0,0,0.020618556701030927,245.0,77.0,49.0,0.02702702702702703,1
24591cdc233d4f4242265e49fcf3a414ae639d5d,0.0,em andamento,1.0,31,1,Setorial,DG,6,2015,17.13932980599647,1,1,0,0.02702702702702703,206.8941798941799,2.0,64.0,0.03409090909090909,1
24591cdc233d4f4242265e49fcf3a414ae639d5d,0.0,em andamento,1.0,31,1,Setorial,DG,7,2015,28.0,0,0,0,0.02702702702702703,185.0,2.0,97.0,0.03409090909090909,4
24591cdc233d4f4242265e49fcf3a414ae639d5d,0.0,em andamento,1.0,31,1,Setorial,DG,7,2015,2.0,0,0,0,0.02702702702702703,211.0,2.0,97.0,0.03409090909090909,4
07398240aa23b8801c4544abffca0bef12e5734b,0.0,sem relatório,1.0,11,1,Estruturante,CENIN,7,2015,17.13932980599647,0,0,0,0.009009009009009009,206.8941798941799,66.3482280431433,24.486902927580893,0.03409090909090909,4
b9fbbaafd4615e147c6c77f0656f61c85ad20ca6,0.0,não iniciado,1.0,6,1,Estruturante,CENIN,7,2015,17.13932980599647,0,0,0,0.009009009009009009,206.8941798941799,66.3482280431433,24.486902927580893,0.03409090909090909,4
24591cdc233d4f4242265e49fcf3a414ae639d5d,0.0,em andamento,1.0,31,1,Setorial,DG,8,2015,27.0,0,0,0,0.024793388429752067,155.0,2.0,99.0,0.030612244897959183,3
07398240aa23b8801c4544abffca0bef12e5734b,0.0,em andamento,1.0,11,1,Estruturante,CENIN,8,2015,17.13932980599647,0,0,0,0.008264462809917356,206.8941798941799,66.3482280431433,24.486902927580893,0.030612244897959183,3
b9fbbaafd4615e147c6c77f0656f61c85ad20ca6,0.0,não iniciado,1.0,6,1,Estruturante,CENIN,8,2015,17.13932980599647,0,0,0,0.008264462809917356,206.8941798941799,66.3482280431433,24.486902927580893,0.030612244897959183,3
24591cdc233d4f4242265e49fcf3a414ae639d5d,0.0,em andamento,1.0,31,1,Setorial,DG,9,2015,29.0,0,0,0,0.022388059701492536,122.0,10.0,43.0,0.02702702702702703,3
07398240aa23b8801c4544abffca0bef12e5734b,1.0,em andamento,1.0,11,1,Estruturante,CENIN,9,2015,29.0,0,0,0,0.007462686567164179,72.0,66.3482280431433,24.486902927580893,0.02702702702702703,3
b9fbbaafd4615e147c6c77f0656f61c85ad20ca6,0.0,não iniciado,1.0,6,1,Estruturante,CENIN,9,2015,17.13932980599647,0,0,0,0.007462686567164179,206.8941798941799,66.3482280431433,24.486902927580893,0.02702702702702703,3
24591cdc233d4f4242265e49fcf3a414ae639d5d,1.0,em andamento,1.0,31,1,Setorial,DG,10,2015,26.0,0,0,0,0.01875,95.0,10.0,42.0,0.029197080291970802,3
07398240aa23b8801c4544abffca0bef12e5734b,1.0,em andamento,1.0,11,1,Estruturante,CENIN,10,2015,26.0,1,0,0,0.0125,45.0,66.3482280431433,24.486902927580893,0.029197080291970802,3
b9fbbaafd4615e147c6c77f0656f61c85ad20ca6,0.0,não iniciado,1.0,6,1,Estruturante,CENIN,10,2015,17.13932980599647,0,0,0,0.00625,206.8941798941799,66.3482280431433,24.486902927580893,0.029197080291970802,3
24591cdc233d4f4242265e49fcf3a414ae639d5d,0.0,em andamento,1.0,31,1,Setorial,DG,11,2015,30.0,1,0,0,0.021739130434782608,60.0,10.0,22.0,0.037267080745341616,3
07398240aa23b8801c4544abffca0bef12e5734b,0.0,em andamento,1.0,11,1,Estruturante,CENIN,11,2015,30.0,1,1,0,0.016304347826086956,10.0,66.3482280431433,24.486902927580893,0.037267080745341616,3
b9fbbaafd4615e147c6c77f0656f61c85ad20ca6,0.0,não iniciado,1.0,6,1,Estruturante,CENIN,11,2015,17.13932980599647,0,0,0,0.005434782608695652,206.8941798941799,66.3482280431433,24.486902927580893,0.037267080745341616,3
24591cdc233d4f4242265e49fcf3a414ae639d5d,0.0,em andamento,1.0,31,1,Setorial,DG,12,2015,30.0,0,0,0,0.01932367149758454,30.0,10.0,22.0,0.03260869565217391,3
07398240aa23b8801c4544abffca0bef12e5734b,1.0,em andamento,1.0,11,1,Estruturante,CENIN,12,2015,29.0,0,0,0,0.014492753623188406,-19.0,66.3482280431433,24.486902927580893,0.03260869565217391,3
b9fbbaafd4615e147c6c77f0656f61c85ad20ca6,0.0,não iniciado,1.0,6,1,Estruturante,CENIN,12,2015,17.13932980599647,0,0,0,0.004830917874396135,206.8941798941799,66.3482280431433,24.486902927580893,0.03260869565217391,3
24591cdc233d4f4242265e49fcf3a414ae639d5d,0.0,em andamento,1.0,31,1,Setorial,DG,1,2016,28.0,0,0,0,0.017857142857142856,1.0,10.0,22.0,0.03482587064676617,3
07398240aa23b8801c4544abffca0bef12e5734b,0.0,em andamento,1.0,11,1,Estruturante,CENIN,1,2016,28.0,1,0,0,0.017857142857142856,-49.0,66.3482280431433,24.486902927580893,0.03482587064676617,3
b9fbbaafd4615e147c6c77f0656f61c85ad20ca6,0.0,sem relatório,1.0,6,1,Estruturante,CENIN,1,2016,17.13932980599647,0,0,0,0.004464285714285714,206.8941798941799,66.3482280431433,24.486902927580893,0.03482587064676617,3
24591cdc233d4f4242265e49fcf3a414ae639d5d,0.0,em andamento,1.0,31,1,Setorial,DG,2,2016,25.0,0,0,0,0.017241379310344827,-27.0,10.0,21.0,0.03349282296650718,3
07398240aa23b8801c4544abffca0bef12e5734b,0.0,em andamento,1.0,11,1,Estruturante,CENIN,2,2016,24.0,0,0,0,0.017241379310344827,-76.0,66.3482280431433,24.486902927580893,0.03349282296650718,3
b9fbbaafd4615e147c6c77f0656f61c85ad20ca6,0.0,em andamento,1.0,6,1,Estruturante,CENIN,2,2016,24.0,0,0,0,0.004310344827586207,359.0,66.3482280431433,24.486902927580893,0.03349282296650718,3
24591cdc233d4f4242265e49fcf3a414ae639d5d,0.0,em andamento,1.0,31,1,Setorial,DG,3,2016,23.0,0,0,0,0.016597510373443983,-54.0,10.0,41.0,0.03211009174311927,3
07398240aa23b8801c4544abffca0bef12e5734b,1.0,em andamento,1.0,11,1,Estruturante,CENIN,3,2016,23.0,0,0,0,0.016597510373443983,-104.0,66.3482280431433,24.486902927580893,0.03211009174311927,3
b9fbbaafd4615e147c6c77f0656f61c85ad20ca6,0.0,em andamento,1.0,6,1,Estruturante,CENIN,3,2016,23.0,0,0,0,0.004149377593360996,116.0,66.3482280431433,24.486902927580893,0.03211009174311927,3
24591cdc233d4f4242265e49fcf3a414ae639d5d,0.0,em andamento,1.0,31,1,Setorial,DG,4,2016,26.0,0,0,0,0.015267175572519083,-88.0,10.0,39.0,0.03347280334728033,3
07398240aa23b8801c4544abffca0bef12e5734b,0.0,em andamento,1.0,11,1,Estruturante,CENIN,4,2016,26.0,1,0,0,0.019083969465648856,-138.0,66.3482280431433,24.486902927580893,0.03347280334728033,3
b9fbbaafd4615e147c6c77f0656f61c85ad20ca6,0.0,em andamento,1.0,6,1,Estruturante,CENIN,4,2016,26.0,0,0,0,0.003816793893129771,115.0,66.3482280431433,24.486902927580893,0.03347280334728033,3
24591cdc233d4f4242265e49fcf3a414ae639d5d,0.0,em andamento,1.0,31,1,Setorial,DG,5,2016,31.0,0,0,0,0.014760147601476014,-123.0,10.0,42.0,0.03225806451612903,3
07398240aa23b8801c4544abffca0bef12e5734b,0.0,em andamento,1.0,11,1,Estruturante,CENIN,5,2016,31.0,0,0,0,0.01845018450184502,-173.0,66.3482280431433,24.486902927580893,0.03225806451612903,3
b9fbbaafd4615e147c6c77f0656f61c85ad20ca6,0.0,em andamento,1.0,6,1,Estruturante,CENIN,5,2016,31.0,0,0,0,0.0036900369003690036,80.0,66.3482280431433,24.486902927580893,0.03225806451612903,3
24591cdc233d4f4242265e49fcf3a414ae639d5d,0.0,em andamento,1.0,31,1,Setorial,DG,6,2016,27.0,0,0,0,0.014285714285714285,-150.0,11.0,41.0,0.0311284046692607,3
07398240aa23b8801c4544abffca0bef12e5734b,0.0,em andamento,1.0,11,1,Estruturante,CENIN,6,2016,27.0,0,0,0,0.017857142857142856,-200.0,66.3482280431433,24.486902927580893,0.0311284046692607,3
b9fbbaafd4615e147c6c77f0656f61c85ad20ca6,0.0,em andamento,1.0,6,1,Estruturante,CENIN,6,2016,27.0,0,0,0,0.0035714285714285713,53.0,66.3482280431433,24.486902927580893,0.0311284046692607,3
24591cdc233d4f4242265e49fcf3a414ae639d5d,0.0,em andamento,1.0,31,1,Setorial,DG,7,2016,26.0,0,0,0,0.013937282229965157,-179.0,11.0,37.0,0.030303030303030304,3
07398240aa23b8801c4544abffca0bef12e5734b,0.0,em andamento,1.0,11,1,Estruturante,CENIN,7,2016,28.0,0,0,0,0.017421602787456445,-231.0,66.3482280431433,24.486902927580893,0.030303030303030304,3
b9fbbaafd4615e147c6c77f0656f61c85ad20ca6,0.0,em andamento,1.0,6,1,Estruturante,CENIN,7,2016,26.0,0,0,0,0.003484320557491289,24.0,66.3482280431433,24.486902927580893,0.030303030303030304,3
24591cdc233d4f4242265e49fcf3a414ae639d5d,-1.0,em andamento,1.0,31,1,Setorial,DG,8,2016,17.13932980599647,0,0,0,0.013605442176870748,206.8941798941799,37.0,39.0,0.02952029520295203,3
07398240aa23b8801c4544abffca0bef12e5734b,-1.0,em andamento,1.0,11,1,Estruturante,CENIN,8,2016,17.13932980599647,0,0,0,0.017006802721088437,206.8941798941799,66.3482280431433,24.486902927580893,0.02952029520295203,3
b9fbbaafd4615e147c6c77f0656f61c85ad20ca6,-1.0,em andamento,1.0,6,1,Estruturante,CENIN,8,2016,17.13932980599647,0,0,0,0.003401360544217687,206.8941798941799,66.3482280431433,24.486902927580893,0.02952029520295203,3
392d61b41bb75b0175c688f2e0f8fac94d942d89,0.0,sem relatório,0.8714,19,1,Setorial,DG,3,2015,17.13932980599647,0,0,0,0.014285714285714285,206.8941798941799,43.0,24.0,0.02127659574468085,3
10354170cb9320bdeaa8011f30da36e74b28d52a,0.0,em andamento,0.9529,15,1,Setorial,DG,3,2015,17.13932980599647,0,0,0,0.014285714285714285,206.8941798941799,36.0,14.0,0.02127659574468085,3
eb4e3814986d85859bc20618e8ada2f8b03f8753,0.0,em andamento,0.9448,25,1,Estruturante,CENIN,3,2015,3.0,0,0,0,0.014285714285714285,-158.0,11.0,45.0,0.02127659574468085,3
392d61b41bb75b0175c688f2e0f8fac94d942d89,0.0,sem relatório,0.8714,19,1,Setorial,DG,4,2015,17.13932980599647,0,0,0,0.012048192771084338,206.8941798941799,30.0,26.0,0.016666666666666666,3
10354170cb9320bdeaa8011f30da36e74b28d52a,0.0,sem relatório,0.9529,15,1,Setorial,DG,4,2015,1.0,0,0,0,0.012048192771084338,121.0,53.0,1.0,0.016666666666666666,3
eb4e3814986d85859bc20618e8ada2f8b03f8753,0.0,sem relatório,0.9448,25,1,Estruturante,CENIN,4,2015,1.0,0,0,0,0.012048192771084338,-187.0,11.0,213.0,0.016666666666666666,3
392d61b41bb75b0175c688f2e0f8fac94d942d89,0.0,sem relatório,0.8714,19,1,Setorial,DG,5,2015,17.13932980599647,0,0,0,0.010309278350515464,206.8941798941799,77.0,11.0,0.013513513513513514,3
10354170cb9320bdeaa8011f30da36e74b28d52a,0.0,em andamento,0.9529,15,1,Setorial,DG,5,2015,17.13932980599647,0,0,0,0.010309278350515464,206.8941798941799,30.0,40.0,0.013513513513513514,3
eb4e3814986d85859bc20618e8ada2f8b03f8753,0.0,sem relatório,0.9448,25,1,Estruturante,CENIN,5,2015,17.13932980599647,0,0,0,0.010309278350515464,206.8941798941799,11.0,153.0,0.013513513513513514,3
392d61b41bb75b0175c688f2e0f8fac94d942d89,0.0,sem relatório,0.8714,19,1,Setorial,DG,6,2015,17.13932980599647,0,0,0,0.009009009009009009,206.8941798941799,12.0,59.0,0.011363636363636364,3
10354170cb9320bdeaa8011f30da36e74b28d52a,0.0,sem relatório,0.9529,15,1,Setorial,DG,6,2015,3.0,0,0,0,0.009009009009009009,58.0,32.0,241.0,0.011363636363636364,3
eb4e3814986d85859bc20618e8ada2f8b03f8753,0.0,sem relatório,0.9448,25,1,Estruturante,CENIN,6,2015,17.13932980599647,0,0,0,0.009009009009009009,206.8941798941799,11.0,28.0,0.011363636363636364,3
392d61b41bb75b0175c688f2e0f8fac94d942d89,0.0,em andamento,0.8714,19,1,Setorial,DG,7,2015,17.13932980599647,0,0,0,0.009009009009009009,206.8941798941799,12.0,77.0,0.011363636363636364,3
10354170cb9320bdeaa8011f30da36e74b28d52a,0.0,em andamento,0.9529,15,1,Setorial,DG,7,2015,30.0,0,0,0,0.009009009009009009,1.0,46.0,21.0,0.011363636363636364,3
eb4e3814986d85859bc20618e8ada2f8b03f8753,0.0,em andamento,0.9448,25,1,Estruturante,CENIN,7,2015,30.0,0,0,0,0.009009009009009009,-307.0,29.0,28.0,0.011363636363636364,3
392d61b41bb75b0175c688f2e0f8fac94d942d89,0.0,em andamento,0.8714,19,1,Setorial,DG,8,2015,6.0,0,0,0,0.008264462809917356,329.0,12.0,122.0,0.01020408163265306,3
10354170cb9320bdeaa8011f30da36e74b28d52a,1.0,dependência externa,0.9529,15,1,Setorial,DG,8,2015,17.13932980599647,0,0,0,0.008264462809917356,206.8941798941799,42.0,66.0,0.01020408163265306,3
eb4e3814986d85859bc20618e8ada2f8b03f8753,0.0,em andamento,0.9448,25,1,Estruturante,CENIN,8,2015,17.13932980599647,0,0,0,0.008264462809917356,206.8941798941799,21.0,35.0,0.01020408163265306,3
392d61b41bb75b0175c688f2e0f8fac94d942d89,0.0,atrasado,0.8714,19,1,Setorial,DG,9,2015,29.0,0,0,0,0.007462686567164179,275.0,10.0,42.0,0.018018018018018018,6
392d61b41bb75b0175c688f2e0f8fac94d942d89,0.0,atrasado,0.8714,19,1,Setorial,DG,9,2015,2.0,0,0,0,0.007462686567164179,302.0,10.0,38.0,0.018018018018018018,6
10354170cb9320bdeaa8011f30da36e74b28d52a,0.0,em andamento,0.9529,15,1,Setorial,DG,9,2015,29.0,1,0,0,0.014925373134328358,93.0,30.0,66.0,0.018018018018018018,6
10354170cb9320bdeaa8011f30da36e74b28d52a,0.0,em andamento,0.9529,15,1,Setorial,DG,9,2015,1.0,1,0,0,0.014925373134328358,-32.0,191.0,1.0,0.018018018018018018,6
eb4e3814986d85859bc20618e8ada2f8b03f8753,0.0,em andamento,0.9448,25,1,Estruturante,CENIN,9,2015,29.0,0,0,0,0.007462686567164179,-368.0,39.0,1.0,0.018018018018018018,6
eb4e3814986d85859bc20618e8ada2f8b03f8753,0.0,em andamento,0.9448,25,1,Estruturante,CENIN,9,2015,1.0,0,0,0,0.007462686567164179,-340.0,34.0,36.0,0.018018018018018018,6
392d61b41bb75b0175c688f2e0f8fac94d942d89,1.0,em andamento,0.8714,19,1,Setorial,DG,10,2015,17.13932980599647,0,0,0,0.00625,206.8941798941799,10.0,47.0,0.014598540145985401,3
10354170cb9320bdeaa8011f30da36e74b28d52a,1.0,em andamento,0.9529,15,1,Setorial,DG,10,2015,17.13932980599647,0,0,0,0.0125,206.8941798941799,319.0,39.0,0.014598540145985401,3
eb4e3814986d85859bc20618e8ada2f8b03f8753,1.0,em andamento,0.9448,25,1,Estruturante,CENIN,10,2015,17.13932980599647,0,0,0,0.00625,206.8941798941799,34.0,93.0,0.014598540145985401,3
392d61b41bb75b0175c688f2e0f8fac94d942d89,1.0,em andamento,0.8714,19,1,Setorial,DG,11,2015,30.0,1,0,0,0.010869565217391304,213.0,10.0,42.0,0.031055900621118012,5
